Rating,Name,Rating Agency Name,Date,Sector,currentRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,grossProfitMargin,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
CCC,Company 373,Rating agency 4,03/11/2016,Energy,-0.788938836,-1.662829369,0.382655771,-0.707141189,1.476497645,-0.739750779,-0.022201642,-1.713458163,-2.009149888,0.026260346,-0.258101519,0.115168912,0.619004029,-0.025475822,0.003682678,-0.341635815,0.772358459,-1.777398613
A,Company 322,Rating agency 4,3/14/2016,Basic Industries,0.275511376,0.708581826,-0.115565355,-0.284684576,-1.374329867,0.624661795,-0.055948167,1.437265049,1.255319163,0.038684638,-0.156213792,0.155811597,0.333556017,0.033424928,0.00502168,0.018269863,-0.479007565,0.956300767
B,Company 244,Rating agency 3,3/14/2016,Energy,1.990294572,1.553582077,0.549339955,4.347366078,1.515243802,0.844963987,-0.022201642,-0.666669616,-0.730315157,-0.469981644,2.755445799,-0.131820069,0.592989145,0.97959554,-0.052804723,1.459956515,0.890318016,-1.777398613
BB,Company 160,Rating agency 4,3/14/2016,Technology,0.934659386,1.337686011,0.216371687,0.163237673,-0.669718516,0.43714213,0.101593895,0.459567494,0.32928172,-0.049920696,-1.650785461,-0.069750736,0.338434,0.140508977,-0.042444384,0.330477697,-0.138950653,0.141180755
CCC,Company 428,Rating agency 4,3/14/2016,Transportation,1.855704603,1.731168587,0.470574083,-0.757605382,-0.672428899,-0.737127642,-0.022201642,-0.69586542,-0.97621197,0.03397212,-0.173838089,0.183647957,-1.420985842,-0.486536118,0.026470667,0.341634841,-0.122043749,0.713840133
BB,Company 66,Rating agency 3,3/15/2016,Capital Goods,-0.089341645,1.006429708,0.480341639,4.61324735,-1.155137351,-0.352917699,3.024556393,0.114334093,0.751400649,0.213073472,0.655334833,0.202851675,0.049114467,0.006162924,-0.180093924,0.210734705,-0.294728261,0.194367323
B,Company 486,Rating agency 3,3/17/2016,Technology,-1.778505659,-0.96370022,0.885620292,-0.561741334,-0.53339025,-0.865224124,-0.853588659,0.30872969,1.276700965,-0.532150627,2.605699804,-0.424125982,0.465570792,-0.023534768,0.154876912,-0.273462589,-0.234035705,-0.514112889
BBB,Company 166,Rating agency 3,3/17/2016,Capital Goods,0.653283924,0.702672256,0.023045071,0.272659524,-1.046969901,0.890131423,1.032130744,0.649443508,0.08604843,0.053654423,0.021142257,-0.109418323,0.337891288,0.127640219,-0.059017267,0.307931645,-0.02512328,0.570777428
BBB,Company 261,Rating agency 3,3/18/2016,Energy,-0.425425847,0.746508695,0.0503247,-3.712115996,1.516993406,-4.476221577,-0.022201642,-0.36795103,-0.950658807,0.191785838,0.656820254,0.113833814,-0.444091277,-0.134120846,-0.293054076,0.564777893,0.543533049,-1.777398613
BBB,Company 572,Rating agency 3,3/18/2016,Technology,-0.763427997,-0.238493449,0.482742257,0.366686727,1.064846474,0.46875812,0.666010209,-0.118419739,0.976862318,0.127764405,0.442412756,0.173664996,0.349207791,0.032095545,0.028001761,0.009040054,0.152321842,-1.227860539
B,Company 325,Rating agency 3,3/20/2016,Basic Industries,-0.010251762,0.333432294,-1.15540614,-0.25215343,-0.335492786,-0.53224643,-0.645921548,0.106823606,0.602336112,0.176256644,0.56116892,-0.750754512,0.377247401,0.034140466,0.110692005,-0.010621964,-0.300093321,0.239101311
A,Company 5,Rating agency 3,3/21/2016,Consumer Non-Durables,-0.721234525,-0.092199684,-0.504297433,0.121636199,-0.830742515,3.079044321,-0.022201642,1.341191758,0.97109604,-0.497906261,2.673449123,0.109627595,0.487921046,0.043763454,0.193762927,-0.062076792,-0.287145926,0.379334922
CCC,Company 299,Rating agency 4,3/21/2016,Energy,0.327305774,-0.340422973,0.34022918,-1.924440399,-0.43167005,-1.966837298,-0.022201642,-0.325494985,-0.984258578,0.076259434,0.144259026,-0.131211679,-0.382904483,-0.133474963,-0.740905048,-0.302153182,0.055627968,1.440086327
BBB,Company 334,Rating agency 3,3/23/2016,Health Care,-0.158904282,0.557003986,0.882717641,0.050841429,0.212944736,-0.013236464,-1.097023229,-0.592819197,0.013407692,-0.032983714,-1.199725834,0.111163013,0.480152346,0.084613233,0.134013406,0.074889445,0.228286227,-0.061291859
BBB,Company 574,Rating agency 2,3/24/2016,Energy,-0.37477097,0.602315299,0.440191612,-3.271432401,1.481919186,-1.470633565,-0.022201642,-1.712502673,-1.965436668,0.017435637,-0.353549427,-0.220019683,0.636641845,0.074292741,-8.381641953,-0.060283771,1.123549493,-1.777398613
A,Company 579,Rating agency 3,3/25/2016,Basic Industries,-0.304684896,-0.712265822,0.688122227,0.092491814,-0.25672593,-0.127961168,-0.44272641,-0.434415299,0.270995992,0.041710708,-0.10308102,0.163829642,0.321366933,-0.006521957,0.391733298,-0.112689724,-0.216518518,0.776677147
A,Company 301,Rating agency 3,3/25/2016,Technology,1.075934307,1.203692163,-2.446369468,0.402886762,-0.297182147,1.015386384,1.017059628,0.325979277,0.689636777,0.081235506,0.212794253,0.124330593,0.492162941,0.079791552,0.10032446,0.054032871,-0.088749502,1.205862345
B,Company 376,Rating agency 3,3/25/2016,Technology,-0.978319131,-0.332023746,0.501283844,0.064158672,1.493517393,-0.191183335,-0.206707336,-0.447005655,0.205122019,0.129562447,0.450287269,0.149623737,0.368145452,-0.02401617,0.148670902,-0.223451576,0.040430024,0.032813719
BB,Company 474,Rating agency 3,3/25/2016,Capital Goods,0.013441911,-0.261955662,0.747318471,-0.175846403,-0.591806981,-0.30697492,-1.076239432,-0.074353953,0.475203444,0.002991317,-0.497205071,0.047391399,0.381411457,-0.062338697,0.039082575,-0.389359311,-0.382423767,-0.181406804
BBB,Company 109,Rating agency 2,3/25/2016,Public Utilities,0.146022035,0.759218095,0.238439535,0.023978536,1.521312728,-0.335924841,-0.555854146,-0.756930429,-1.142526359,0.144843845,0.47107455,0.141062203,-0.462247817,-0.142466501,-0.071715807,0.254640507,0.159820975,-0.018328941
B,Company 326,Rating agency 3,3/29/2016,Basic Industries,2.122898773,1.895007531,0.107127748,-0.308703533,-0.85018015,-0.651071264,-1.682652135,-0.078849042,-0.619308111,0.071195145,0.09490152,-8.470516219,-0.310153511,-0.135718483,0.187265319,-0.591509081,-0.322879134,0.678224488
BBB,Company 302,Rating agency 4,3/29/2016,Finance,2.700342811,1.061510501,-2.194234618,0.21644948,1.498187838,-0.38033477,-0.72789675,-1.151626861,0.946317254,0.096251784,0.282926023,0.046976242,0.490599773,1.075206841,0.071470963,1.663664581,-0.238613415,-1.777398613
B,Company 194,Rating agency 3,3/30/2016,Capital Goods,0.327397731,-0.313182949,0.990803407,-0.243931637,-0.807339574,-1.151064333,-0.6733955,0.152998196,0.901357904,0.130135971,0.424054911,0.086101439,0.610345643,-0.164368978,0.45393369,-0.928866534,-0.793277468,0.706573411
B,Company 449,Rating agency 4,3/31/2016,Basic Industries,-1.468940371,0.221669029,0.344894759,-3.8270134,-0.644463029,-4.004859603,-0.022201642,-1.735218656,-1.989481517,-0.11422441,-3.227035373,-0.044546977,0.619828438,1.4881019,-0.243673297,1.934133045,-0.413233148,-0.661034825
BBB,Company 502,Rating agency 3,3/31/2016,Health Care,0.263077437,0.304363858,0.661962273,0.212118117,0.905423476,0.257123262,0.370307352,0.055804427,-0.24855487,0.06278821,0.082339746,0.059051934,0.390822658,0.05562133,0.185975801,0.04852952,0.023887003,0.383149728
BB,Company 394,Rating agency 3,04/01/2016,Health Care,-0.030132644,0.513190198,0.439442038,0.372487013,0.037450615,-0.026545559,-0.203290328,-0.310747681,0.436777165,-0.021769938,-0.9457425,-0.103908596,0.410812805,0.095909186,0.195669103,0.148783626,-0.103735529,0.925413662
B,Company 286,Rating agency 3,04/07/2016,Consumer Services,-0.613003222,0.665478511,-0.152319443,-0.434832892,1.484009615,-0.639201528,-0.022201642,0.68000731,0.784834882,0.256611694,0.782789873,2.228424179,0.133687675,-0.108505733,0.065910121,-0.531263018,-0.49656817,-1.777398613
AA,Company 162,Rating agency 4,04/08/2016,Energy,-0.253853901,0.372630837,0.129960474,-0.226459515,1.011117915,-0.484669545,-1.693637992,-0.197653836,-0.912557425,-0.040286175,-1.349853076,-0.107871768,-1.128746006,-0.392066832,-0.01407487,0.381820679,-0.179011902,-0.754595082
CCC,Company 585,Rating agency 3,04/08/2016,Energy,0.004244343,-1.295157524,0.622464739,-3.8270134,0.679341347,-4.476221577,3.760369805,-0.537260455,-1.213644453,-0.632308333,2.361802251,0.017039392,-0.670922563,-0.171301142,-0.289468689,-0.189026649,1.611250177,-1.005083496
BB,Company 84,Rating agency 3,04/11/2016,Technology,0.628665635,0.627294927,-2.446369468,0.638248114,-0.563663562,0.411617907,0.53563053,0.073971038,-0.428408769,-0.019046749,-0.892606423,-0.078976469,-0.196070264,-0.094251685,-0.12136224,-0.09050158,0.322285249,-0.084521183
BB,Company 548,Rating agency 4,4/13/2016,Technology,-1.193415973,0.180502073,0.344489929,0.66637108,-0.505144345,0.007046536,2.270145187,-0.13832087,0.300297307,0.7545221,1.235450217,0.157876728,0.062200005,-0.10366375,0.115818128,-0.463448182,-0.069459524,0.992580315
BBB,Company 550,Rating agency 3,4/13/2016,Basic Industries,0.578864439,-0.265724911,0.338988028,0.324024317,-0.688900703,0.06290773,0.34544234,0.331991393,-0.530717854,-0.030060508,-1.085191664,0.291643077,-0.478089762,-0.144035952,0.095647338,-0.291714226,-0.114305238,0.568275831
BB,Company 277,Rating agency 3,4/14/2016,Technology,-0.311727591,-0.364215007,-1.228615757,1.814416179,0.935225005,3.079044321,-0.022201642,-0.36519943,0.127057369,-0.455429038,2.755445799,0.068080297,0.556845275,0.075349709,0.159888428,0.002940457,1.037777428,-1.059411312
BB,Company 253,Rating agency 3,4/14/2016,Energy,-0.966609244,-2.205972782,0.415282109,-1.089788353,1.492768792,-0.969726592,-0.022201642,-1.337498887,-1.800425054,0.09682306,0.272113339,0.157085785,0.617927663,0.062261613,0.061265472,-0.065250314,1.193547155,-1.777398613
B,Company 178,Rating agency 3,4/15/2016,Consumer Services,0.458824802,-0.892615946,0.246889816,-0.408478681,-0.678609177,-0.565057546,-0.022201642,0.926136634,1.365172606,-1.210703102,1.929295226,0.736012133,0.204258794,-0.142037489,2.975755713,-0.813928066,-0.522791334,0.592938342
BB,Company 9,Rating agency 3,4/19/2016,Technology,0.139554405,-0.76561724,0.536591285,-0.199895893,-1.338508005,-0.013099768,-0.507942551,0.603576976,1.922721005,0.003340213,-0.492270125,0.192290258,0.543114311,0.168776355,0.040108623,0.246277409,-0.449669952,2.400196504
BBB,Company 440,Rating agency 3,4/19/2016,Capital Goods,0.527721359,0.758385484,0.678465248,-0.345684966,-0.987687995,-0.319446082,-2.223112983,-0.234736041,-0.001665566,0.087868877,0.222978772,0.512564547,-0.261050186,-0.133494514,0.72971106,-0.585997363,-0.167373572,-0.235887923
A,Company 247,Rating agency 3,4/21/2016,Consumer Non-Durables,-0.293551404,0.532141436,0.19482749,0.082688578,0.130158478,0.538018789,1.261727745,0.401986636,0.172676015,0.329594923,0.898061492,0.092281694,0.355238664,0.074092093,0.220322116,0.142817095,-0.104718438,-0.613107734
CC,Company 201,Rating agency 3,4/21/2016,Energy,-1.286243286,0.290499144,-0.07956417,-3.8270134,1.459435455,-4.476221577,2.915764284,-0.435943253,-1.147421003,-0.47282929,2.755445799,0.009528781,0.616469556,-0.067042216,-0.308174577,-0.48966243,0.168616962,-1.691805297
BB,Company 374,Rating agency 3,4/22/2016,Technology,0.084328918,0.538858276,0.416237868,-0.210106077,-1.292252332,1.585553323,1.136523618,1.616562858,2.027080902,0.17995033,0.593165138,0.180456572,0.540261535,0.080433267,0.08671133,0.016096231,-0.396351706,0.783743639
BBB,Company 68,Rating agency 3,4/22/2016,Energy,-0.086763295,0.005770137,0.677593304,-0.909774118,-0.366455337,-1.064609935,-0.022201642,-0.477135167,-1.09841651,0.006061691,-0.476834311,0.06522939,-0.475726573,-0.143709352,0.065048015,-0.302237245,0.056571272,0.551610684
BBB,Company 206,Rating agency 3,4/22/2016,Consumer Non-Durables,-0.385417303,-0.438940551,0.703914812,-0.0770452,-0.370055497,-0.129375957,0.312012915,0.283061097,0.79056924,0.169274351,0.594296645,0.06743208,0.23813831,-0.085668183,0.252069256,-0.437718277,-0.320190024,0.15095031
BB,Company 219,Rating agency 3,4/25/2016,Consumer Services,-0.279646785,-0.118999668,0.597609237,0.471717914,0.592623188,-0.008582528,0.406813652,-0.615208471,0.533814188,0.161979606,0.532839884,0.144716623,0.423599393,-0.049367489,-0.040819616,-0.348218778,-0.005946251,0.723277344
AA,Company 34,Rating agency 3,4/26/2016,Energy,-1.170160269,-0.951385093,-0.31667589,-0.075570587,1.477759532,-0.005859274,-0.482093961,0.270242127,-0.669283485,-0.018600467,-0.837026208,0.07926846,-0.312048769,-0.102508884,0.040947555,0.135989368,-0.265347535,-1.777398613
B,Company 145,Rating agency 4,4/26/2016,Consumer Services,-0.637532337,0.798650341,-0.28044727,-0.667900068,1.169456069,-1.026131581,-0.022201642,-0.579548574,-1.053541544,0.252133085,0.764775379,-0.126249237,-1.074665548,-0.181685453,0.601154222,-0.474995206,-0.276373957,0.063719889
BBB,Company 448,Rating agency 3,4/26/2016,Energy,-0.869713591,0.372866441,0.72853886,-0.403551681,-1.155641727,-0.313079785,-3.37842302,0.213279987,0.203072872,0.080478565,0.193972761,0.60567407,0.14273741,-0.107631173,0.445810899,-0.532828732,-0.433487967,-0.203563627
BBB,Company 387,Rating agency 3,4/27/2016,Capital Goods,3.16954016,1.96539912,-0.200567525,0.305974509,-0.729309304,0.549921818,0.441538147,0.153470926,-0.587374196,0.026657508,-0.249429291,0.156975516,0.404643275,0.060327231,-0.219068658,0.052300615,-0.164762988,1.412484264
BB,Company 592,Rating agency 3,4/28/2016,Capital Goods,1.151482215,0.386517919,0.04896174,-1.274883717,-0.947126928,-3.46466386,-0.022201642,0.629836876,-0.035580349,-0.052944763,-1.752264692,0.179940186,0.209851052,0.085785461,-0.418596477,0.305888685,-0.265993994,1.02346308
BB,Company 578,Rating agency 3,05/02/2016,Technology,-0.531741403,0.421501695,0.498625189,-0.200821589,0.667841338,-0.51504363,-1.062254739,-0.103086912,1.224813726,0.041072478,-0.104366388,-0.87949075,0.446904008,-0.086142943,0.698231011,-0.520538261,-0.170170988,1.565344508
CCC,Company 135,Rating agency 4,05/02/2016,Basic Industries,0.29128929,0.246997504,-2.446369468,-1.134885246,-1.445145007,-2.373143719,-0.022201642,0.758053246,-0.082299497,0.153818542,0.51246237,-0.242276406,-1.050787015,-0.192343289,-0.436881946,-0.38768181,-0.529411404,0.45828482
A,Company 207,Rating agency 4,05/05/2016,Consumer Non-Durables,0.534530036,0.466448163,0.23226113,0.162574996,0.886362295,1.440815927,0.792485056,0.803379579,0.583340669,0.010113162,-0.440154339,0.123762808,0.367418363,0.01956564,0.270929861,-0.061668469,-0.059372909,-0.281481595
BB,Company 315,Rating agency 3,05/05/2016,Energy,-0.367454755,-3.525667866,0.003071091,-2.38921615,1.487613075,-1.988289864,-0.022201642,-1.071113951,2.175788462,0.033663079,-0.176978362,0.143496205,0.612188544,0.027545661,0.090045514,-0.170070035,0.592659771,-1.777398613
B,Company 357,Rating agency 4,05/10/2016,Capital Goods,-0.900203907,0.369493838,-0.141589951,-0.393812631,-1.200303095,-0.231060195,-2.139360235,0.553013716,0.204957927,0.372201543,0.947914859,0.153019172,-0.348143875,-0.118282267,-0.153255743,0.009377456,-0.345528409,-0.017353516
B,Company 327,Rating agency 3,05/11/2016,Basic Industries,0.926060372,0.790382678,0.352064484,-0.69938488,-1.259091193,-1.077564751,-0.022201642,0.612810377,0.033943006,0.144779419,0.472063215,-0.824771013,-0.180314587,-0.129653691,0.083173749,-0.583335087,-0.481530626,0.701068629
B,Company 268,Rating agency 3,05/11/2016,Consumer Durables,-0.733711464,-2.093735283,-0.450867058,-0.317690772,-1.105229963,0.425805574,0.239480218,1.458787916,0.948239361,0.217667883,0.680946359,0.142872963,0.090774591,-0.051187597,-0.046343823,-0.142256183,-0.565734293,1.842497711
CCC,Company 411,Rating agency 4,05/11/2016,Basic Industries,1.184385469,-0.165814807,0.146979617,-0.411203041,-1.005206559,-0.6393809,-3.37842302,1.268223853,0.647043746,-1.725868907,1.882546575,1.346108539,0.520883035,0.152393274,-0.019378857,0.206454094,-0.363843433,0.887728774
BBB,Company 468,Rating agency 2,5/16/2016,Capital Goods,0.040333509,0.401154538,0.751901106,0.418827109,-0.559031026,0.487514204,0.637669082,0.066366324,0.414892933,0.05379957,0.00644644,0.027467296,0.232881968,-0.073794073,-0.058942523,-0.37003026,-0.329806049,0.118003793
BB,Company 432,Rating agency 3,5/17/2016,Consumer Services,0.314786983,-0.328663231,0.336207227,0.016694152,-0.460378188,0.365813202,0.761077811,0.533047769,0.642657606,0.149254323,0.4723788,-0.01925523,0.485974869,0.040538666,-0.036983683,-0.062094255,-0.324146411,0.142931084
A,Company 216,Rating agency 4,5/18/2016,Consumer Non-Durables,-0.876145318,-0.86979772,0.667411373,0.043404504,-0.43945712,0.633800807,1.540633225,0.408338188,0.152737972,0.511642577,1.075536679,0.043482283,0.288383678,-0.016632129,0.178026975,-0.131716984,-0.167160896,-0.440280596
BB,Company 165,Rating agency 3,5/18/2016,Technology,-0.318963706,0.517410606,0.598886682,-0.302075887,-1.04832154,-0.465799816,-1.232542577,0.151148961,-0.636704915,0.113916065,0.367714585,0.216755181,-0.378422099,-0.134738785,-0.124691337,-0.384486031,-0.008208544,0.141928294
CCC,Company 518,Rating agency 3,5/18/2016,Consumer Services,0.737016438,1.463834196,0.40474671,-1.47526236,1.472276003,-1.749639941,-0.022201642,-0.251368716,-0.616642,1.030611609,1.331011244,-0.141985375,-0.822704506,-0.158723728,0.56311329,-0.564271469,0.015203112,0.487287451
BB,Company 415,Rating agency 3,5/19/2016,Public Utilities,-2.045118128,-0.135443642,0.644566686,-0.298174497,0.466748183,-0.470577036,-3.37842302,-2.170667866,-2.297373917,0.00764396,-0.485632323,1.514702937,0.377175258,-0.011869433,0.090122551,-0.174430683,0.435538256,-0.804058091
AA,Company 235,Rating agency 3,5/20/2016,Technology,-0.57110306,0.024284766,-0.055399642,0.961293721,-0.334850972,2.17892908,1.233887184,0.262063477,0.81824309,0.025986959,-0.225756557,0.093394458,0.474110096,0.316966902,0.004001857,0.620607928,0.388811679,-0.141156242
B,Company 443,Rating agency 3,5/20/2016,Energy,0.095482378,1.264758275,-0.17764595,-3.8270134,1.496777355,-4.476221577,3.760369805,-1.178431895,-1.636871415,-1.077751239,2.020631331,-0.019992375,-7.131213658,-0.378344051,-0.312201684,-0.682595491,-0.246866148,-1.777398613
CCC,Company 118,Rating agency 4,5/20/2016,Health Care,-0.461572375,-0.814599817,0.443893459,-0.451274209,1.519313211,-0.591137959,-0.022201642,0.239864209,-0.154945478,2.054980837,1.43230616,0.263171089,-0.250900489,-0.062904839,0.033364096,0.379814109,-0.44959805,-1.777398613
BBB,Company 419,Rating agency 4,5/23/2016,Technology,0.762602905,0.605482665,0.697288511,0.301870538,-0.234369266,-0.562538389,-0.142324894,-0.11656703,0.681871984,-0.031044785,-1.13559361,0.808364829,0.357034391,0.011228025,0.127841181,-0.075627342,-0.160535243,0.661917729
BBB,Company 239,Rating agency 4,5/23/2016,Health Care,-0.345639511,-0.589287094,0.304685362,0.132712166,-0.407248425,0.37475996,0.042665949,0.210302198,0.653773902,-0.001931062,-0.604626355,0.157579015,0.292205376,0.015124561,-0.002114026,-0.00598025,-0.280566013,-0.016828182
BBB,Company 112,Rating agency 3,5/25/2016,Technology,0.228318862,1.094942218,0.476521535,0.312444685,0.515369786,-0.073236891,-0.144834797,-0.427712604,0.891329699,0.022473624,-0.288459008,-0.027989288,0.460951791,0.009529199,-0.048533177,-0.151033486,0.2186427,-0.501724403
