returnOnCapitalEmployed,operatingCashFlowPerShare,netProfitMargin,debtRatio,operatingCashFlowSalesRatio,effectiveTaxRate,currentRatio,freeCashFlowPerShare,cashRatio,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,enterpriseValueMultiple,grossProfitMargin,debtEquityRatio,assetTurnover,payablesTurnover,daysOfSalesOutstanding,returnOnEquity,Day,Name,Month,Year,Agency_Rating agency 3,Rating,ROCE_NetProfitMargin,NetProfitMargin_OpCashFlow,CashRatio_OpCashFlow,CashRatio_NetProfitMargin,DebtRatio_ROCE,DebtRatio_OpCashFlow
-0.65969531,-0.627184448,-0.426769563,-0.904507334,-0.204338858,-0.058890337,1.055830444,-0.121268144,1.770461478,-1.243271386,0.10871634,0.081665948,0.867049178,-0.018423717,-0.526440987,0.224973061,-2.446369468,-0.022201642,14,0.002989537,11,2011,TRUE,4,0.281537879,0.267663233,-1.110405905,-0.755579071,0.596699246,0.567292933
0.00198523,0.148695591,0.354517663,0.505325828,0.150846171,0.181457438,-0.606713302,-0.090031903,-0.154306372,-1.065732909,-0.264577321,-0.06504492,1.497385377,0.154868521,-0.65067104,-0.934189982,0.064803106,0.187271434,18,0.003487793,11,2011,TRUE,5,0.000703799,0.052715213,-0.022944677,-0.054704334,0.001003188,0.075139723
1.323008811,0.138504719,0.937112479,-1.657164011,0.197299906,-0.04829287,1.992472941,0.105039016,1.593761777,0.920417082,0.464841537,-0.074671795,-0.139943172,-0.050150283,0.252971356,0.727298903,0.610263324,0.758963532,15,0.001993024,12,2011,TRUE,4,1.239808067,0.129794501,0.220743527,1.49353405,-2.192442588,-0.229525036
0.771139184,4.01387637,0.848617333,-0.109219565,1.029257061,0.087360461,-1.638150825,3.670401582,0.302838339,-0.903274673,0.28127964,-0.212977943,0.925214796,0.044249267,-0.559066766,-1.134870887,0.239324198,0.372746623,16,0.003487793,12,2011,TRUE,4,0.654402078,3.40624506,1.215555653,0.256993864,-0.084223486,-0.438393831
0.447277609,-0.214651774,0.270018244,-1.115568172,-0.090884689,0.179795609,-0.547870395,-0.063874709,0.039436477,-0.229830656,0.096990461,-0.007253245,1.527602835,-0.027982842,-0.100072682,-1.777398613,0.474933243,-0.137533811,22,0.003487793,12,2011,TRUE,0,0.120773115,-0.057959895,-0.00846511,0.010648568,-0.498968665,0.239458687
0.187713996,6.219973238,0.382640713,0.172313275,0.098728011,0.029757504,-0.954452848,6.01641311,0.055259152,0.843095462,0.371259792,-0.218069651,0.816810273,0.075722345,-0.170887683,-0.05547773,0.169804396,0.414359892,22,0.000996512,12,2011,TRUE,5,0.071827017,2.380014995,0.343710447,0.021144401,0.032345613,1.071783959
1.218997697,-0.231642145,-0.059153657,-0.300532754,-0.203401214,0.363632057,-0.635941334,-0.11123251,-1.311602203,-0.450951476,-0.227780299,-0.047956313,-0.713737119,0.033311503,0.208756953,-0.252061277,0.868203872,-0.185150837,17,0.002989537,1,2012,TRUE,0,-0.072108172,0.01370248,0.303822348,0.077586067,-0.366348735,0.069616052
0.015419829,0.017089035,-0.145002556,1.293874281,0.610954149,-0.042133959,-0.553780366,-0.094895094,0.549274318,-1.015613058,-0.243151482,-0.020583631,1.517753893,0.860880539,-0.282599596,-1.777398613,0.025181795,0.751207004,16,0.002491281,2,2012,TRUE,4,-0.002235915,-0.002477954,0.009386568,-0.07964618,0.01995132,0.022111063
1.037155289,0.137891892,-0.009306818,0.782867735,-0.205644369,0.158314515,0.353087682,0.071348495,0.452914314,0.007908488,0.331499296,0.086644758,1.488950652,0.255979555,0.959278589,-0.736190126,0.293340201,1.462182043,17,0.000996512,2,2012,TRUE,1,-0.009652616,-0.001283335,0.062453212,-0.004215191,0.811955412,0.107951113
-0.568278023,-0.502691764,-0.274495558,0.447290103,0.122855787,-0.449404327,2.283405679,-0.113530991,1.970232554,-0.72125401,-0.006054118,-0.060655986,0.166876022,0.138044864,-0.210885879,0.617477835,0.038664859,-1.248248437,29,0.003487793,2,2012,TRUE,3,0.155989793,0.137986656,-0.990419678,-0.540820084,-0.254185135,-0.224849051
-0.728967542,-0.692733863,-0.432449494,0.089344156,-0.56976045,0.270820161,1.088976441,-0.181401833,0.823026112,0.367894301,-2.677776535,0.028488891,-0.896045722,0.065900821,0.488899219,0.461345337,0.445517479,-0.022201642,29,0.002989537,2,2012,TRUE,4,0.315241645,0.299572409,-0.570138058,-0.355917226,-0.06512899,-0.061891722
-0.162087583,-0.193274013,0.050478883,-0.569071597,0.00608136,0.144145241,-0.377834163,0.002386336,0.142696669,1.012862832,0.506051031,-0.010093878,-0.62341865,-0.002103703,-0.434202297,0.247471808,0.464377173,-0.756824921,5,0.002491281,3,2012,TRUE,4,-0.008182,-0.009756256,-0.027579558,0.007203168,0.09223944,0.109986751
0.606272444,0.034249255,1.180445744,-0.214813737,1.095886612,0.185621896,-1.067774798,0.102294605,-1.211355274,-1.397759421,0.607915669,-0.006547459,1.515050859,0.028462885,-0.826212417,-1.777398613,0.747252889,0.27578468,5,0.002491281,3,2012,TRUE,4,0.715671726,0.040429387,-0.041488016,-1.429939178,-0.130235649,-0.00735721
-0.647500494,0.484870905,-0.426181679,0.655654375,0.292358769,-8.470516219,-0.71873561,-0.267012509,0.216018287,-1.320717622,-0.746301861,0.093339462,1.521793184,0.204246485,-0.934287503,-1.159164522,-0.065825614,-0.022201642,6,0.003487793,3,2012,TRUE,4,0.275952848,-0.206643096,0.104740982,-0.092063036,-0.424536532,0.31790773
0.669070486,-0.006532294,0.145530963,0.443612185,-0.200686536,0.099655149,-0.829645304,0.006463928,-0.080368451,0.080650343,0.240793348,0.073478773,0.057064411,0.126474042,0.412890857,-0.441466949,0.199373817,0.832091445,27,0.002989537,3,2012,TRUE,0,0.097370472,-0.000950651,0.00052499,-0.011696098,0.29680782,-0.002897805
0.528120288,-0.203146809,-0.257390052,0.50223591,-0.468126179,0.055593723,-0.297404904,-0.069045201,-0.065637451,0.80312447,0.050777909,-0.07813308,1.495723058,0.151993865,1.4219342,0.102609166,-0.110994832,0.571707271,5,0.003487793,4,2012,TRUE,4,-0.135932908,0.052287968,0.013334039,0.016894427,0.265240973,-0.102027622
0.183513063,-0.28834802,-0.169607057,-1.384996842,-0.536689402,0.141416726,1.638079564,-0.097363012,-0.389249676,0.5905414,-0.076258351,-0.00589657,-0.818687941,-0.041608011,0.91471284,1.25551205,0.246514238,-0.32487857,17,0.002491281,4,2012,TRUE,5,-0.031125111,0.048905859,0.112239373,0.066019492,-0.254165013,0.399361097
-0.795745756,0.796186149,-0.321922163,-0.845954903,-0.486933176,-0.271250462,0.336150366,0.251207207,-0.542486673,0.84043025,0.176310023,-0.009199897,-1.416922978,-0.016412627,1.497984692,1.220978041,-0.42109164,-0.657993973,23,0.003487793,4,2012,TRUE,4,0.256168195,-0.256309967,-0.431920375,0.174638483,0.673165024,-0.673537576
0.946821951,-0.41788014,1.039449002,-1.106503799,0.31206262,0.085582516,1.028484584,-0.047399878,1.107732315,0.946704963,0.621385614,0.184880466,1.341699773,-0.029106178,-0.275293401,-0.379476093,0.619894083,0.429050263,24,0.001993024,4,2012,TRUE,0,0.984173132,-0.434365094,-0.462899335,1.151431249,-1.047662086,0.462385962
0.603424857,-0.339731777,0.820767296,-0.562622026,1.174215686,0.173663568,-1.734612122,-0.274617396,-0.477122907,-1.363133827,-1.916701956,-0.010805012,1.049526963,-0.000752246,-0.756620991,-0.757707915,0.453680356,-0.064292676,24,0.002989537,4,2012,TRUE,3,0.495271388,-0.278840732,0.162093813,-0.391606878,-0.339500116,0.191140581
0.739564006,0.126486333,0.647446889,0.394459722,0.863844117,0.164008624,-1.796434371,0.142845396,-2.037243748,-1.055674866,0.607020713,-0.125816247,1.501721137,0.12240511,-0.202303592,-1.777398613,0.18825707,0.850145631,26,0.003487793,4,2012,TRUE,3,0.478828415,0.081893183,-0.257683491,-1.319007127,0.291728212,0.049893764
0.200386657,0.482749613,0.368414861,-0.129504663,0.722285839,0.179863493,-0.922688333,0.312000848,-0.041810538,-1.147549851,0.607898523,-0.074957079,1.483899807,0.041858608,-0.424775683,-1.777398613,0.374512323,0.015682263,7,0.002989537,5,2012,TRUE,4,0.073825422,0.177852132,-0.020184021,-0.015403624,-0.025951006,-0.062518326
-0.338247839,-0.160071153,-0.00999298,1.411233223,0.399312044,0.172518225,0.432838634,-0.02221014,1.169393904,-0.634505272,0.292844047,0.032362998,1.487242214,1.59246247,-0.748132831,0.699930937,0.144372711,1.467049831,14,0.000996512,5,2012,TRUE,3,0.003380104,0.001599588,-0.187186231,-0.01168573,-0.477346588,-0.225897729
-0.264134996,-0.349807884,-0.227386707,0.564174687,-0.050846114,-0.06977769,0.008421349,-0.130717463,0.724422691,-0.369488446,-0.346527337,-0.1373253,-1.0156103,0.174152634,0.512016119,0.116187652,0.225859424,-0.105466314,21,0.002989537,5,2012,TRUE,4,0.060060787,0.079541663,-0.253408769,-0.16472409,-0.149018279,-0.197352753
0.715242444,0.143261765,0.073003284,-0.766816789,-0.324144596,0.084969308,0.27859452,0.101274356,0.060801638,0.546135632,0.432256273,0.007325008,-0.830057071,-0.01255633,0.647182794,0.470556105,0.516136184,0.311636657,24,0.003487793,5,2012,TRUE,0,0.052215047,0.010458579,0.00871055,0.004438719,-0.548459914,-0.109855527
-0.134962505,-0.323924149,0.011259021,0.436542085,0.265458408,0.192411602,-2.383726464,-0.07918484,-0.755616143,-1.236596504,0.110973378,0.214161979,-0.405018323,0.485582366,-0.949899038,0.31747227,0.270451907,0.225366962,24,0.000996512,5,2012,TRUE,4,-0.001519546,-0.003647069,0.244762316,-0.008507498,-0.058916813,-0.141406523
1.416798235,-0.123345145,0.070955908,0.458891828,-0.29201111,0.090782322,-0.528606953,0.048875614,-0.146326262,0.757233827,0.626313546,0.140996371,0.495325828,0.143463068,0.868557306,0.136805516,-0.137494598,1.203503834,25,0.002989537,5,2012,TRUE,5,0.100530205,-0.008752067,0.018048634,-0.010382713,0.650157132,-0.056602079
1.683669308,0.741417307,0.454109886,0.906126295,-0.053027389,0.076951995,-0.428631371,0.351659566,0.084004006,0.629961911,0.402289018,0.056364602,-0.118204687,0.325275866,0.420685352,0.310599989,0.209560376,1.869203426,30,0.002989537,5,2012,TRUE,1,0.764570878,0.336684929,0.062282024,0.03814705,1.525617032,0.671817717
0.355720103,-0.004913606,0.076244223,-0.813352583,-0.448819565,-0.114625317,1.213598909,-0.03618438,0.92311416,0.447668777,0.049060996,0.026594483,-0.79294283,-0.014392929,0.671811575,0.519702871,-2.446369468,0.339235376,30,0.002491281,5,2012,TRUE,5,0.027121603,-0.000374634,-0.004535819,0.070382122,-0.289325865,0.003996494
0.407168169,-0.563928452,-0.110639544,-0.580902069,-0.483767035,-0.04266803,-0.175425011,-0.168047263,-0.290387914,-0.079696064,-1.031019587,-0.034640364,-0.766274209,-0.002211877,0.345464617,0.372058038,0.335555898,-0.432810059,31,0.001993024,5,2012,TRUE,5,-0.045048901,0.062392787,0.163758007,0.032128386,-0.236524832,0.327587205
0.422285214,-0.397336887,0.108690911,-1.086345996,-0.168987827,0.103789297,1.715988754,-0.086009682,1.403891113,-0.029466193,0.162275823,-0.132761452,-0.70530881,-0.027255824,0.355004315,0.848276031,0.20756276,0.02894358,1,0.002989537,6,2012,TRUE,4,0.045898565,-0.043186908,-0.557817725,0.152590204,-0.458747851,0.431645336
0.522749979,-0.140012233,0.120584874,-0.34870429,0.014620602,0.149719462,-0.530964309,-0.114615054,-0.40450904,-0.685973888,-0.288237281,-0.020882354,-0.821447048,0.020758435,0.143564201,-0.496074608,0.769768102,0.085769826,7,0.003487793,6,2012,TRUE,5,0.06303574,-0.016883357,0.056636214,-0.048777672,-0.18228516,0.048822866
0.886226594,-0.475131799,0.677403318,-3.227035373,0.080244026,0.033957116,3.145775248,-0.063979123,1.970232554,0.927119487,0.619340371,-0.133150289,-0.288813567,-0.217705244,0.210631129,-0.125575219,0.446519702,-0.022201642,15,0.000996512,6,2012,FALSE,0,0.600332835,-0.321855857,-0.936120138,1.334642069,-2.859884567,1.533267122
-0.214924731,0.394833454,-0.290801621,-0.007667846,0.191708296,-0.108128865,-0.753234342,0.054311017,0.396174447,-0.566851216,0.055827737,-0.082352443,0.222862634,0.04938886,-0.284744748,-0.325993405,0.218173374,-1.780221922,15,0.002989537,6,2012,FALSE,0,0.06250046,-0.114818208,0.156422925,-0.115208171,0.00164801,-0.003027522
-0.422203804,0.011309423,-0.237268198,-0.136238785,0.195093615,0.188259969,-1.274892453,-0.039187899,-0.64827462,-0.600679885,0.019327253,0.026294351,0.109080846,0.038196223,-0.319157018,-0.386196488,0.220596273,-1.467215916,15,0.001993024,6,2012,FALSE,0,0.100175536,-0.002683366,-0.007331612,0.153814951,0.057520533,-0.001540782
-0.20947681,1.720508165,-0.257924154,-0.960175814,-0.326075565,0.245581263,-0.383527973,0.633231864,0.310010622,0.144973269,0.049687069,-0.133412156,1.529276088,-0.021586899,0.326310278,-1.777398613,0.122677552,-1.271200971,15,0.001993024,6,2012,FALSE,0,0.054029129,-0.443760613,0.533375806,-0.079959227,0.201134567,-1.651990328
-0.395564411,0.33898684,0.015486494,0.585942137,0.224844274,0.076052119,0.030898524,0.164755386,-1.377226572,-0.679904068,0.400959548,0.133129023,0.306344043,0.175372912,-1.293062687,1.503215329,-2.446369468,-1.033675225,15,0.000498256,6,2012,FALSE,0,-0.006125906,0.005249718,-0.466861684,-0.021328411,-0.231777856,0.198626673
-0.28418686,-0.104193253,-0.065108343,0.442863144,-0.10401849,0.167757291,-0.812918858,-0.12005789,-0.556382724,-1.298199777,-0.329486954,-0.029709312,1.522648434,0.133290457,-0.528436905,-1.777398613,0.341789795,-0.605524283,15,0.001993024,6,2012,FALSE,0,0.018502936,0.00678385,0.057971326,0.036225157,-0.125855886,-0.046143352
-0.26185999,-0.136985314,0.242816824,-1.209500482,-0.168606817,-0.04866741,-0.017247621,0.012727888,0.185152327,0.57332288,0.466126588,0.134873883,-0.023722881,-0.036394051,-0.384785766,0.614184798,0.485570391,-0.540121629,15,0.002989537,6,2012,FALSE,0,-0.063584011,-0.033262339,-0.02536315,0.0449581,0.316719784,0.165683803
0.20485309,-0.275207574,-0.193606591,-0.90343875,-0.461113661,0.137164685,1.021959186,-0.062686071,0.507321118,0.386332898,0.182812045,0.049490591,-1.260395853,-0.019481864,0.860337307,1.274134838,0.065639717,-0.371545148,15,0.002491281,6,2012,FALSE,0,-0.039660908,0.053282,-0.139618614,-0.098220712,-0.18507222,0.248633187
-0.341068901,0.066820973,0.056412692,0.472381118,0.013646296,-0.047131677,-1.637375327,-0.088778271,-2.202978964,-1.164070201,-0.232961428,0.011763423,0.15267151,0.148386775,-0.628734713,0.279058266,0.375516992,-0.331250505,15,0.002989537,6,2012,FALSE,0,-0.019240615,0.003769551,-0.147205198,-0.124275974,-0.161114509,0.031564966
0.198441517,-2.253163059,-0.272268329,-0.460772233,-0.735699339,0.151229423,0.517514151,-0.403759217,-1.244121696,0.686202708,1.097583648,0.05124502,-1.39510359,0.008931137,1.218445006,0.691000113,-2.446369468,-0.329939628,15,0.002491281,6,2012,FALSE,0,-0.05402934,0.613464941,2.803209046,0.338734935,-0.091436341,1.038194974
0.356713119,0.810592823,0.141054285,-0.728803566,0.667659875,0.305460823,-0.114740401,0.238038693,0.694868109,-0.775830978,0.153447178,-0.069138006,-0.319293141,0.000670533,-0.227153315,-0.234071635,0.381471458,-0.282441981,15,0.001993024,6,2012,FALSE,0,0.050315914,0.114337591,0.563255102,0.098014124,-0.259973793,-0.59076294
0.002986615,-0.365654187,0.455279241,-0.378451491,0.272547354,0.13517878,0.487318636,-0.041059006,-0.514498427,0.191336231,0.53259681,0.045950946,0.839278665,0.011948459,-0.609454507,-0.146879788,0.669166202,-0.20222225,15,0.001993024,6,2012,FALSE,0,0.001359744,-0.166474761,0.188128504,-0.234240453,-0.001130289,0.138382372
0.67199429,0.14977644,-0.319881809,-0.502573313,-0.513712581,0.170371305,-0.542168875,0.03851996,0.209928725,0.583816781,0.209838947,0.085435948,-1.177776511,0.007171547,1.799413284,0.828916883,-2.205411723,-0.188558919,15,0.002491281,6,2012,FALSE,0,-0.214958749,-0.047910759,0.031442377,-0.06715238,-0.337726397,-0.075273642
0.129816111,-0.201770996,0.362401247,-1.238996596,-0.114046471,0.048364103,-0.059710988,-0.001318575,-0.488709947,0.626038579,0.49080913,0.059289154,0.009489003,-0.037112716,-0.159467337,0.140395553,0.636106845,-0.132293145,15,0.001993024,6,2012,FALSE,0,0.047045521,-0.073122061,0.098607493,-0.177109094,-0.16084172,0.249993577
-0.342760325,-0.447478452,1.842784184,-3.227035373,0.539154502,0.226224299,1.719289897,-0.055161876,1.607296149,-0.908792569,0.606523873,-0.036240671,-0.173845563,-0.081928296,-0.857557398,-0.046181534,0.406282276,-0.093184158,15,0.002491281,6,2012,FALSE,0,-0.631633306,-0.824606214,-0.719230393,2.961899922,1.106099693,1.444028793
0.53387793,1.111767394,1.225083107,-1.240606652,0.97326822,0.151633504,-0.832108047,0.72044572,-1.057881582,-1.366570552,0.610105616,-0.080087448,1.500574599,-0.034705639,-0.712022386,-1.777398613,-2.446369468,0.067369743,15,0.002491281,6,2012,FALSE,0,0.654044833,1.362007453,-1.17611825,-1.295992855,-0.662332511,-1.379266024
1.224532729,-0.054797064,-0.269671631,-0.274131217,-0.507460934,0.127173617,-0.006829925,-0.009275631,0.592010494,1.4122787,0.230912198,-0.030951149,-1.408559302,0.02786463,1.628142005,0.91344983,-0.2631329,0.192937774,15,0.001993024,6,2012,FALSE,0,-0.330221738,0.014777214,-0.032440437,-0.159648435,-0.335682647,0.015021586
0.675648367,-0.223434982,0.530679798,-1.712430927,-0.082382998,0.042618629,1.646850819,-0.011395978,0.499512563,0.748080097,0.465666213,0.074931742,0.451728022,-0.053336749,0.080590029,0.482074917,0.553581414,0.201514795,15,0.002491281,6,2012,FALSE,0,0.358552939,-0.118572431,-0.111608581,0.265081226,-1.157001159,0.382616973
0.136031418,-0.395984322,-0.044968167,0.528607617,-0.32088887,0.140395219,0.721774951,-0.047727891,-1.714929304,1.14850132,0.554942733,0.175638893,1.516682631,0.151264272,0.128477927,-1.777398613,0.624240046,0.207557109,15,0.001993024,6,2012,FALSE,0,-0.006117084,0.017806689,0.679085118,0.077117227,0.071907244,-0.209320329
1.044492955,-0.478790972,-0.073813583,-1.808350411,-0.428398839,0.150489121,0.887536503,-0.079025172,0.634466702,0.70555444,0.42360118,-0.10518169,-1.044289562,-0.054764396,1.168796939,1.166089347,-0.191692459,0.227311957,15,0.002491281,6,2012,FALSE,0,-0.077097767,0.035341277,-0.303776929,-0.046832261,-1.888809264,0.865821851
0.318411381,-0.219347551,0.067842905,-0.265824256,-0.377054596,-0.019311818,0.056910521,-0.055973137,-0.639060981,0.477915406,0.152095756,0.013551996,-0.65411766,0.023635319,0.392464622,0.425902406,0.479310854,0.238954926,15,0.002989537,6,2012,FALSE,0,0.021601953,-0.014881175,0.140176461,-0.043355753,-0.084641468,0.0583079
-0.334873219,0.036592286,-0.099226998,0.364786119,-0.310951782,0.387286478,-0.757306484,0.018248968,-0.337942398,0.824270527,0.250972005,-0.136608472,-0.076937208,0.111793127,0.488046953,-0.046057519,0.431904008,0.246727244,15,0.001993024,6,2012,FALSE,0,0.033228464,-0.003630943,-0.012366085,0.03353301,-0.122157102,0.013348358
0.833638845,0.083223615,-0.131552219,-0.309619578,-0.405834097,0.167634276,-1.060621641,0.082016252,0.323559289,1.712821292,0.459282267,-0.05637012,1.414064248,0.02209902,0.94366252,-1.47159338,-0.836889464,0.247271074,15,0.001993024,6,2012,FALSE,0,-0.10966704,-0.010948251,0.026927774,-0.042564942,-0.258110907,-0.025767661
0.429197162,6.219973238,0.230917936,-0.953062171,-0.201764184,0.063129089,1.056595715,6.01641311,1.022905266,0.643040136,0.356808655,-0.226679812,-0.393993198,-0.02153465,0.315505578,0.583362951,0.462992318,0.248502181,15,0.002491281,6,2012,FALSE,0,0.099109323,1.436303382,6.36244338,0.236207173,-0.409051579,-5.928021198
0.440652818,0.149656797,-0.171340948,0.033507635,-0.377466934,0.164830263,0.173091347,0.038007784,-1.087073116,-0.071938647,0.209556096,-0.006166654,-0.580946034,0.064236844,0.96704919,0.32964415,-2.446369468,0.273353204,15,0.002989537,6,2012,FALSE,0,-0.075501872,-0.025642337,-0.162687881,0.186260138,0.014765234,0.005014645
0.65085076,0.277547634,0.026228162,-0.078867327,-0.312258939,0.135024503,-0.213323909,0.163760911,-0.039985087,0.796033837,0.481520131,-0.054083908,-0.110576326,0.045694531,0.437652259,0.213312183,0.39314413,0.285229724,15,0.002989537,6,2012,FALSE,0,0.017070619,0.007279564,-0.011097766,-0.001048735,-0.05133086,-0.02188944
0.847861753,0.61733768,-0.125449068,-0.360015788,-0.370240238,0.256296899,-0.63117588,0.389340958,-0.146735936,-0.007702383,0.61632835,-0.104184658,1.505970026,0.019199729,1.018442772,-1.777398613,-0.182289472,0.295674106,15,0.002491281,6,2012,FALSE,0,-0.106363467,-0.077444437,-0.090585622,0.018407886,-0.305243617,-0.222251311
0.207127585,-0.139885343,-0.052739225,0.248203205,-0.312854916,0.132029225,0.28433367,0.003120487,0.85410648,0.675333966,0.401750105,0.016458534,-0.994232537,0.100779145,0.459846688,1.943643337,-2.446369468,0.308895806,15,0.002989537,6,2012,FALSE,0,-0.010923748,0.007377445,-0.119476978,-0.045044914,0.05140973,-0.03471999
0.605101186,0.353870615,0.123136114,-0.738966151,-0.262973841,0.06960145,0.368438171,0.238767613,-0.154087227,0.95461987,0.615967213,-0.136476478,-0.146095385,-0.009031108,0.534439347,0.479776925,0.293909498,0.324663535,15,0.002491281,6,2012,FALSE,0,0.074509809,0.043574252,-0.054526942,-0.018973702,-0.447149294,-0.261498406
0.96962674,-0.520920209,0.088686909,-0.257739989,-0.321816928,-0.131820069,-0.124096489,-0.075097563,0.101641221,0.627876703,0.607745501,0.862671646,-0.642482047,0.0322113,0.46272588,0.138601265,-2.446369468,0.410285631,15,0.001993024,6,2012,FALSE,0,0.085993198,-0.046198803,-0.052946966,0.009014246,-0.249911585,0.134261969
1.23168924,-0.180126001,0.242579845,-1.230547516,-0.160754151,0.146607435,1.045069342,-0.107385709,0.698770622,-0.003455312,-0.229862703,-0.05067071,0.969758771,-0.035413776,0.562147851,-0.522827265,-2.446369468,0.434525874,15,0.001993024,6,2012,FALSE,0,0.298782985,-0.043694937,-0.125866758,0.169507669,-1.515652135,0.221653603
0.893392984,-0.584580164,-0.044799963,-0.106014262,-0.444530797,0.152811461,-0.638530248,-0.124028194,-0.292104319,-0.215457302,-0.057512469,0.24769033,-1.018050052,0.045650757,0.801150715,0.181767302,0.343106328,0.490728996,15,0.000498256,6,2012,FALSE,0,-0.040023973,0.02618917,0.170758391,0.013086263,-0.094712398,0.061973835
0.613954444,-0.276214805,1.265654783,-0.208932591,0.355378332,0.098486566,-0.638842527,-0.063023911,0.238022787,-1.341853206,0.19205965,0.041618905,-0.052022182,0.027650166,-0.627973901,-0.384575532,0.106982766,0.508484056,15,0.002989537,6,2012,FALSE,0,0.777054379,-0.349592589,-0.065745418,0.301254679,-0.128275093,0.057710275
1.637376063,-0.332982754,0.611337927,-0.725895274,0.072673386,0.078356345,0.43002015,-0.031958503,0.79108174,0.307528195,0.533678051,-0.01935667,0.712695448,-0.008833632,0.029814366,-0.597228047,0.210535591,0.510459717,15,0.002491281,6,2012,FALSE,0,1.000990088,-0.203564987,-0.263416576,0.483618271,-1.188563546,0.241710607
1.063180811,-0.147878395,0.176246081,-0.396028681,-0.205020923,0.131841748,-0.122616634,0.00243468,0.174344852,0.570277178,0.420587225,0.036630469,-0.354898043,0.013189456,0.514706084,0.134855641,0.62274033,0.533984082,15,0.001494768,6,2012,FALSE,0,0.187381451,-0.026062988,-0.025781837,0.030727597,-0.421050094,0.058564086
1.29273708,-0.054011274,0.043496622,1.562577236,-0.257916266,0.134487038,0.341115769,0.071832239,0.698478769,0.623331027,0.618188527,-0.011018526,0.815657947,0.115860078,0.865981231,-0.055741458,0.227806507,0.676442658,15,0.001993024,6,2012,FALSE,0,0.056229696,-0.002349308,-0.037725728,0.030381467,2.020001533,-0.084396787
1.573952711,-0.314395348,1.026934337,-3.227035373,0.294366705,-0.117617659,1.642791465,-0.036294717,1.647302114,0.597172717,0.459294938,0.065674726,-0.045616664,-0.092386588,0.450581315,0.127417135,0.414913564,0.701954079,15,0.001993024,6,2012,FALSE,0,1.616346084,-0.322863378,-0.517904121,1.691671104,-5.079201074,1.014564909
0.642732074,0.005877951,0.023084276,0.498033137,-0.275757784,0.129252929,-0.516742708,-0.001728868,-0.430197338,-0.082775373,0.190540074,0.04465343,-0.656214319,0.144801762,0.587775888,0.233958639,0.33563528,0.810432142,15,0.001993024,6,2012,FALSE,0,0.014837005,0.000135688,-0.002528679,-0.009930794,0.320101871,0.002927414
0.985744873,-0.080477869,0.522244117,0.10435757,-9.05E-05,0.038263817,0.25582128,-0.005837255,0.635435902,-0.112316559,0.267534397,-0.067596931,0.003831409,0.069630212,0.170548273,-0.821428495,0.569085469,0.927489369,15,0.002491281,6,2012,FALSE,0,0.514799461,-0.042029094,-0.051138527,0.331852662,0.10286994,-0.008398475
1.079158039,3.218592587,0.285737078,0.597990211,0.214173796,0.144248723,-0.890676538,1.813958266,-0.074118287,-0.453805188,-0.02900943,-0.199951431,0.226254022,0.178353739,0.182617859,-0.639374599,0.613971128,0.991058166,15,0.000498256,6,2012,FALSE,0,0.308355465,0.919671241,-0.238556569,-0.021178343,0.645325943,1.92468686
0.397289864,0.419532221,0.057139312,0.989137863,-0.254466318,0.087012289,-0.256671663,0.138226093,-0.631773811,0.22293531,0.25461096,-0.00171405,-0.708881326,0.372822042,0.177835278,0.105002544,0.553596059,1.069416518,15,0.002989537,6,2012,FALSE,0,0.022700869,0.023971782,-0.26504947,-0.036099121,0.392974447,0.414975205
0.481844449,-0.013937722,0.127117319,1.015609196,-0.372105723,0.15343827,-1.528733119,-0.013655411,-0.143202775,0.537530952,0.15745337,0.080905394,-0.778247623,0.435101798,-0.015163428,-0.408883347,0.254515353,1.145337246,15,0.001494768,6,2012,FALSE,0,0.061250775,-0.001771726,0.00199592,-0.018203553,0.489365653,-0.014155279
